auction_item_url,auction_name,auction_time_loc,items_in_auction,artwork,estimate,lot,price,currency,image_link,bid,tag1,tag2,tag3,tag4,artist,year_born,title,signed,material,size,year_produced,condition,provenance1,provenance2,provenance3,provenance4,provenance5,provenance6,provenance7
https://www.sothebys.com/en/buy/auction/2020/contemporary-curated/daniel-arsham-super-mario-brothers-patch-pink,Contemporary Curated,21 April 2020 • 09:00 PM HKT • London,25,DANIEL ARSHAM | SUPER MARIO BROTHERS PATCH (PINK),"Estimate: 20,000 - 30,000 GBP",LOT SOLD:,"40,000",GBP,https://sothebys-md.brightspotcdn.com/09/5e/15c54784489d874858838a4cde27/030l20026-b6bfb.jpg,"(8 bids, reserve met)","Description
DANIEL ARSHAM
https://www.sothebys.com/en/buy/auction/2020/contemporary-curated/eddie-martinez-untitled,Contemporary Curated,21 April 2020 • 09:00 PM HKT • London,25,EDDIE MARTINEZ | UNTITLED,"Estimate: 8,000 - 12,000 GBP",LOT SOLD:,"23,750",GBP,https://sothebys-md.brightspotcdn.com/7a/dd/842f71ee4ea19be7c3895b66d58d/073l20026-bgt8y-1.jpg,"(14 bids, reserve met)","Description
EDDIE MARTINEZ
b. 1977
UNTITLED

signed and dated 16 on the reverse
ink, oil, enamel paint and marker pen on paper
55.6 by 76 cm. 21⅞ by 30 in.

Please note that lot 2A in the printed catalogue has moved to lot 105. 

Please note, Condition 11 of the Conditions of Business for Buyers (Online Only) is not applicable to this lot. 

To view shipping calculator, please click here","Condition Report
Please note the colours in the online catalogue illustration may vary depending on screen settings.

This work is in very good condition. The sheet is affixed verso to the backing board in several places and undulates slightly. There are artist's pinholes to the upper corners. Close inspection reveals a small soft crease at the lower left corner.

The lot is sold in the condition it is in at the time of sale. The condition report is provided to assist you with assessing the condition of the lot and is for guidance only. Any reference to condition in the condition report for the lot does not amount to a full description of condition. The images of the lot form part of the condition report for the lot provided by Sotheby's. Certain images of the lot provided online may not accurately reflect the actual condition of the lot. In particular, the online images may represent colours and shades which are different to the lot's actual colour and shades. The condition report for the lot may make reference to particular imperfections of the lot but you should note that the lot may have other faults not expressly referred to in the condition report for the lot or shown in the online images of the lot. The condition report may not refer to all faults, restoration, alteration or adaptation because Sotheby's is not a professional conservator or restorer but rather the condition report is a statement of opinion genuinely held by Sotheby's. For that reason, Sotheby's condition report is not an alternative to taking your own professional advice regarding the condition of the lot.","Provenance
Andersen's, Copenhagen
Acquired from the above by the present owner in 2016",EDDIE MARTINEZ,b. 1977,UNTITLED,,signed and dated 16 on the reverse,"ink, oil, enamel paint and marker pen on paper",55.6 by 76 cm. 21⅞ by 30 in.,This work is in very good condition. The sheet is affixed verso to the backing board in several places and undulates slightly. There are artist's pinholes to the upper corners. Close inspection reveals a small soft crease at the lower left corner.,"Andersen's, Copenhagen",Acquired from the above by the present owner in 2016,,,,,
https://www.sothebys.com/en/buy/auction/2020/contemporary-curated/harold-ancart-untitled,Contemporary Curated,21 April 2020 • 09:00 PM HKT • London,25,HAROLD ANCART | UNTITLED,"Estimate: 25,000 - 35,000 GBP",,,,https://sothebys-md.brightspotcdn.com/1a/57/9f01d8654016b13d32cbe707bbc2/077l20026-bj9w3-2.jpg,,"Description
HAROLD ANCART
b. 1980
UNTITLED

oilstick and pencil on paper on wood panel, in artist's frame
overall: 41.9 by 52 cm. 16½ by 20½ in.
Executed in 2015.

Please note that lot 2A in the printed catalogue has moved to lot 105. 

Please note, Condition 11 of the Conditions of Business for Buyers (Online Only) is not applicable to this lot. 

To view shipping calculator, please click here","Condition Report
Please note the colours in the online catalogue illustration may vary depending on screen settings.

This work is in very good condition. There are artist's staple holes at the lower corners, with a minute associated tear at the lower right corner. Extremely close inspection reveals two minute specks of loss; one at the upper left corner tip and one at the extreme left edge towards the lower corner. No restoration is apparent when examined under ultraviolet light.

The lot is sold in the condition it is in at the time of sale. The condition report is provided to assist you with assessing the condition of the lot and is for guidance only. Any reference to condition in the condition report for the lot does not amount to a full description of condition. The images of the lot form part of the condition report for the lot provided by Sotheby's. Certain images of the lot provided online may not accurately reflect the actual condition of the lot. In particular, the online images may represent colours and shades which are different to the lot's actual colour and shades. The condition report for the lot may make reference to particular imperfections of the lot but you should note that the lot may have other faults not expressly referred to in the condition report for the lot or shown in the online images of the lot. The condition report may not refer to all faults, restoration, alteration or adaptation because Sotheby's is not a professional conservator or restorer but rather the condition report is a statement of opinion genuinely held by Sotheby's. For that reason, Sotheby's condition report is not an alternative to taking your own professional advice regarding the condition of the lot.","Provenance
C L E A R I N G, New York
Private Collection
Phillips, London, June 26 2018, Lot 176
Acquired from the above by the present owner",HAROLD ANCART,b. 1980,UNTITLED,,"oilstick and pencil on paper on wood panel, in artist's frame",overall: 41.9 by 52 cm. 16½ by 20½ in.,Executed in 2015.,"This work is in very good condition. There are artist's staple holes at the lower corners, with a minute associated tear at the lower right corner. Extremely close inspection reveals two minute specks of loss; one at the upper left corner tip and one at the extreme left edge towards the lower corner. No restoration is apparent when examined under ultraviolet light.","C L E A R I N G, New York",Private Collection,"Phillips, London, June 26 2018, Lot 176",Acquired from the above by the present owner,,,
https://www.sothebys.com/en/buy/auction/2020/contemporary-curated/etel-adnan-untitled,Contemporary Curated,21 April 2020 • 09:00 PM HKT • London,25,ETEL ADNAN | UNTITLED,"Estimate: 7,000 - 9,000 GBP",LOT SOLD:,"12,500",GBP,https://sothebys-md.brightspotcdn.com/80/b0/88b504b44788b07c1320e0b498a7/049l20026-bgbhr.jpg,"(9 bids, reserve met)","Description
ETEL ADNAN
b. 1925
UNTITLED

signed, signed in Arabic
pastel on paper
25 by 38 cm. 9⅞ by 14⅞ in.
Executed in 1980. 

Please note, Condition 11 of the Conditions of Business for Buyers (Online Only) is not applicable to this lot. 

To view shipping calculator, please click here","Condition Report
Please note the colours in the online catalogue illustration may vary depending on screen settings.

Unexamined out of it's frame. This work is in very good condition, the sheet is attached verso to the backing board.

The lot is sold in the condition it is in at the time of sale. The condition report is provided to assist you with assessing the condition of the lot and is for guidance only. Any reference to condition in the condition report for the lot does not amount to a full description of condition. The images of the lot form part of the condition report for the lot provided by Sotheby's. Certain images of the lot provided online may not accurately reflect the actual condition of the lot. In particular, the online images may represent colours and shades which are different to the lot's actual colour and shades. The condition report for the lot may make reference to particular imperfections of the lot but you should note that the lot may have other faults not expressly referred to in the condition report for the lot or shown in the online images of the lot. The condition report may not refer to all faults, restoration, alteration or adaptation because Sotheby's is not a professional conservator or restorer but rather the condition report is a statement of opinion genuinely held by Sotheby's. For that reason, Sotheby's condition report is not an alternative to taking your own professional advice regarding the condition of the lot.","Provenance
Acquired directly from the artist by the present owner in the 1980s",ETEL ADNAN,b. 1925,UNTITLED,,"signed, signed in Arabic",pastel on paper,25 by 38 cm. 9⅞ by 14⅞ in.,"Unexamined out of it's frame. This work is in very good condition, the sheet is attached verso to the backing board.",Acquired directly from the artist by the present owner in the 1980s,,,,,,
https://www.sothebys.com/en/buy/auction/2020/contemporary-curated/etel-adnan-le-mount-tamalpais-en-californie,Contemporary Curated,21 April 2020 • 09:00 PM HKT • London,25,ETEL ADNAN | LE MOUNT TAMALPAIS EN CALIFORNIE,"Estimate: 7,000 - 9,000 GBP",LOT SOLD:,"13,750",GBP,https://sothebys-md.brightspotcdn.com/03/1a/42410b874e389f56fe094c386d2d/032l20026-bgbhv.jpg,"(10 bids, reserve met)","Description
ETEL ADNAN
b. 1925
LE MOUNT TAMALPAIS EN CALIFORNIE

signed and titled
pastel on paper
25 by 35.7 cm. 9⅞ by 14 in.
Executed circa 1980.

Please note, Condition 11 of the Conditions of Business for Buyers (Online Only) is not applicable to this lot. 

To view shipping calculator, please click here","Condition Report
Please note the colours in the online catalogue illustration may vary depending on screen settings.

Unexamined out of it's frame, this work is in very good condition. The upper edge is perforated. There is some adhesive residue visible on the perforation at the upper corners. There are some handling marks which appear to be original.

The lot is sold in the condition it is in at the time of sale. The condition report is provided to assist you with assessing the condition of the lot and is for guidance only. Any reference to condition in the condition report for the lot does not amount to a full description of condition. The images of the lot form part of the condition report for the lot provided by Sotheby's. Certain images of the lot provided online may not accurately reflect the actual condition of the lot. In particular, the online images may represent colours and shades which are different to the lot's actual colour and shades. The condition report for the lot may make reference to particular imperfections of the lot but you should note that the lot may have other faults not expressly referred to in the condition report for the lot or shown in the online images of the lot. The condition report may not refer to all faults, restoration, alteration or adaptation because Sotheby's is not a professional conservator or restorer but rather the condition report is a statement of opinion genuinely held by Sotheby's. For that reason, Sotheby's condition report is not an alternative to taking your own professional advice regarding the condition of the lot.","Provenance
Acquired directly from the artist by the present owner in the 1980s",ETEL ADNAN,b. 1925,LE MOUNT TAMALPAIS EN CALIFORNIE,,signed and titled,pastel on paper,25 by 35.7 cm. 9⅞ by 14 in.,"Unexamined out of it's frame, this work is in very good condition. The upper edge is perforated. There is some adhesive residue visible on the perforation at the upper corners. There are some handling marks which appear to be original.",Acquired directly from the artist by the present owner in the 1980s,,,,,,
https://www.sothebys.com/en/buy/auction/2020/contemporary-curated/mark-tobey-untitled,Contemporary Curated,21 April 2020 • 09:00 PM HKT • London,25,MARK TOBEY | UNTITLED,"Estimate: 30,000 - 40,000 GBP",,,,https://sothebys-md.brightspotcdn.com/74/8f/dd20df2a415dbe6ec9e54afc0fe3/009l20026-bhg4c.jpg,,"Description
MARK TOBEY
1890 - 1976
UNTITLED

signed and dated 65
monotype and tempera on paper, laid on cardboard
99.5 by 51 cm. 39⅛ by 20 in.

Achim Moeller, Managing Principal of the Mark Tobey Project LLC, has confirmed the authenticity. The work is registered in the Mark Tobey archive with the number MT [283-3-13-20].

Please note, Condition 11 of the Conditions of Business for Buyers (Online Only) is not applicable to this lot. 

To view shipping calculator, please click here","Condition Report
Please note the colours in the online catalogue illustration may vary depending on screen settings.

This work is in very good condition. Very close inspection reveals a few minute paper tears with associated losses in isolated places throughout, which appear to be in keeping with the artist's working process.

The lot is sold in the condition it is in at the time of sale. The condition report is provided to assist you with assessing the condition of the lot and is for guidance only. Any reference to condition in the condition report for the lot does not amount to a full description of condition. The images of the lot form part of the condition report for the lot provided by Sotheby's. Certain images of the lot provided online may not accurately reflect the actual condition of the lot. In particular, the online images may represent colours and shades which are different to the lot's actual colour and shades. The condition report for the lot may make reference to particular imperfections of the lot but you should note that the lot may have other faults not expressly referred to in the condition report for the lot or shown in the online images of the lot. The condition report may not refer to all faults, restoration, alteration or adaptation because Sotheby's is not a professional conservator or restorer but rather the condition report is a statement of opinion genuinely held by Sotheby's. For that reason, Sotheby's condition report is not an alternative to taking your own professional advice regarding the condition of the lot.","Saleroom Notice
Please note that the medium for this work is monotype and tempera on paper, laid on cardboard and not as stated in the printed catalogue.","Provenance
Teto Arhenberg, Switzerland
Private Collection (acquired from the above in circa 1965)
Thence by descent to the present owner",MARK TOBEY,1890 - 1976,UNTITLED,,signed and dated 65,"monotype and tempera on paper, laid on cardboard",99.5 by 51 cm. 39⅛ by 20 in.,"This work is in very good condition. Very close inspection reveals a few minute paper tears with associated losses in isolated places throughout, which appear to be in keeping with the artist's working process.","Teto Arhenberg, Switzerland",Private Collection (acquired from the above in circa 1965),Thence by descent to the present owner,,,,
https://www.sothebys.com/en/buy/auction/2020/contemporary-curated/sam-francis-untitled-sf60-1367,Contemporary Curated,21 April 2020 • 09:00 PM HKT • London,25,SAM FRANCIS | UNTITLED (SF60-1367),"Estimate: 25,000 - 30,000 GBP",LOT SOLD:,"43,750",GBP,https://sothebys-md.brightspotcdn.com/e1/23/c24a8e3f41cd81c6c4a549db9462/063l20026-bbd86.jpg,"(5 bids, reserve met)","Description
SAM FRANCIS
1923 - 1994
UNTITLED (SF60-1367)

signed, dated 1960 and inscribed on the reverse
gouache on paper
40 by 30.5 cm. 15¾ by 12 in.

To view shipping calculator, please click here","Condition Report
Please note the colours in the online catalogue illustration may vary depending on screen settings.

This work is in very good condition. The sheet is hinged verso to the backing board at the upper edge. The sheet edges are unevenly cut. Close inspection reveals a few minute foxmarks to the unpainted areas. Extremely close inspection reveals a minute speck of flaking in the yellow paint at the upper centre.

The lot is sold in the condition it is in at the time of sale. The condition report is provided to assist you with assessing the condition of the lot and is for guidance only. Any reference to condition in the condition report for the lot does not amount to a full description of condition. The images of the lot form part of the condition report for the lot provided by Sotheby's. Certain images of the lot provided online may not accurately reflect the actual condition of the lot. In particular, the online images may represent colours and shades which are different to the lot's actual colour and shades. The condition report for the lot may make reference to particular imperfections of the lot but you should note that the lot may have other faults not expressly referred to in the condition report for the lot or shown in the online images of the lot. The condition report may not refer to all faults, restoration, alteration or adaptation because Sotheby's is not a professional conservator or restorer but rather the condition report is a statement of opinion genuinely held by Sotheby's. For that reason, Sotheby's condition report is not an alternative to taking your own professional advice regarding the condition of the lot.","Provenance
Private collection, Switzerland
Kunsthaus Lempertz, Cologne, 2 June 2006, Lot 135A
Private Collection, Amsterdam
Galerie Koch, Hannover
Acquired from the above by the present owner","Literature
Burchett-Lere, Debra, ed. ""Untitled, Dated 1960 (SF60-1367)."" Sam Francis: Online Catalogue Raisonné Project.","Exhibited
Milan, Galeria San Carlo, Sam Francis: Opere dal 1960 al 1991, May - July 2008
New York, Sotheby's, The Exploration of Color, September - October 2011
Hannover, Galerie Koch, Blau: Von farblichen Akzenten zur Monochromie II, February - March 2016",SAM FRANCIS,1923 - 1994,UNTITLED (SF60-1367),,"signed, dated 1960 and inscribed on the reverse",gouache on paper,40 by 30.5 cm. 15¾ by 12 in.,This work is in very good condition. The sheet is hinged verso to the backing board at the upper edge. The sheet edges are unevenly cut. Close inspection reveals a few minute foxmarks to the unpainted areas. Extremely close inspection reveals a minute speck of flaking in the yellow paint at the upper centre.,"Milan, Galeria San Carlo, Sam Francis: Opere dal 1960 al 1991, May - July 2008","New York, Sotheby's, The Exploration of Color, September - October 2011","Hannover, Galerie Koch, Blau: Von farblichen Akzenten zur Monochromie II, February - March 2016",,,,
https://www.sothebys.com/en/buy/auction/2020/contemporary-curated/sam-francis-untitled-sf50-142,Contemporary Curated,21 April 2020 • 09:00 PM HKT • London,25,SAM FRANCIS | UNTITLED (SF50-142),"Estimate: 8,000 - 12,000 GBP",,,,https://sothebys-md.brightspotcdn.com/6f/6f/fe30d37c4ba3bf0d932f2c537132/111l20026-bgp7n-2.jpg,,"Description
Property from a distinguished Private Collector, UAE
SAM FRANCIS
1923 - 1994
UNTITLED (SF50-142)

signed and dated 1950 on the reverse
ink and gouache on paper
35.5 by 25.2 cm. 13⅞ by 9⅞ in.

Please note, Condition 11 of the Conditions of Business for Buyers (Online Only) is not applicable to this lot. 

To view shipping calculator, please click here","Condition Report
Please note the colours in the online catalogue illustration may vary depending on screen settings.

This work is in very good condition. The sheet is hinged to the window mount at the upper edges verso. The upper edge is perforated, and the sheet undulated slightly. Extremely close inspection reveals a few minute drying cracks to the thicker impasto in the lower left corner.

The lot is sold in the condition it is in at the time of sale. The condition report is provided to assist you with assessing the condition of the lot and is for guidance only. Any reference to condition in the condition report for the lot does not amount to a full description of condition. The images of the lot form part of the condition report for the lot provided by Sotheby's. Certain images of the lot provided online may not accurately reflect the actual condition of the lot. In particular, the online images may represent colours and shades which are different to the lot's actual colour and shades. The condition report for the lot may make reference to particular imperfections of the lot but you should note that the lot may have other faults not expressly referred to in the condition report for the lot or shown in the online images of the lot. The condition report may not refer to all faults, restoration, alteration or adaptation because Sotheby's is not a professional conservator or restorer but rather the condition report is a statement of opinion genuinely held by Sotheby's. For that reason, Sotheby's condition report is not an alternative to taking your own professional advice regarding the condition of the lot.","Provenance
Private Collection, Arizona (a gift from the artist)
Sotheby's, New York, 9 March 2012, Lot 178
Private Collection, United States
Sotheby's, New York, 12 June 2014, Lot 2
Acquired from the above by the present owner","Literature
Burchett-Lere, Debra, ed. ""Untitled, Dated 1950 (SFF5.77)."" Sam Francis: Online Catalogue Raisonné Project.",SAM FRANCIS,1923 - 1994,UNTITLED (SF50-142),,signed and dated 1950 on the reverse,ink and gouache on paper,35.5 by 25.2 cm. 13⅞ by 9⅞ in.,"This work is in very good condition. The sheet is hinged to the window mount at the upper edges verso. The upper edge is perforated, and the sheet undulated slightly. Extremely close inspection reveals a few minute drying cracks to the thicker impasto in the lower left corner.","Burchett-Lere, Debra, ed. ""Untitled, Dated 1950 (SFF5.77)."" Sam Francis: Online Catalogue Raisonné Project.",,,,,,
https://www.sothebys.com/en/buy/auction/2020/contemporary-curated/sol-lewitt-vertical-bands,Contemporary Curated,21 April 2020 • 09:00 PM HKT • London,25,SOL LEWITT | VERTICAL BANDS,"Estimate: 12,000 - 18,000 GBP",LOT SOLD:,"16,250",GBP,https://sothebys-md.brightspotcdn.com/d8/f2/0cc4ef524bbaa4f88dcef3665580/008l20026-bf5ys.jpg,"(4 bids, reserve met)","Description
SOL LEWITT
1928 - 2007
VERTICAL BANDS

signed and dated 91
gouache on paper
34 by 45.5 cm. 13½ by 17⅞ in.

Please note, Condition 11 of the Conditions of Business for Buyers (Online Only) is not applicable to this lot. 

To view shipping calculator, please click here","Condition Report
Please note the colours in the online catalogue illustration may vary depending on screen settings.

This work is in very good condition. The left sheet edge is deckled. The sheet is hinged verso to the backing board at the sheet edges.

The lot is sold in the condition it is in at the time of sale. The condition report is provided to assist you with assessing the condition of the lot and is for guidance only. Any reference to condition in the condition report for the lot does not amount to a full description of condition. The images of the lot form part of the condition report for the lot provided by Sotheby's. Certain images of the lot provided online may not accurately reflect the actual condition of the lot. In particular, the online images may represent colours and shades which are different to the lot's actual colour and shades. The condition report for the lot may make reference to particular imperfections of the lot but you should note that the lot may have other faults not expressly referred to in the condition report for the lot or shown in the online images of the lot. The condition report may not refer to all faults, restoration, alteration or adaptation because Sotheby's is not a professional conservator or restorer but rather the condition report is a statement of opinion genuinely held by Sotheby's. For that reason, Sotheby's condition report is not an alternative to taking your own professional advice regarding the condition of the lot.","Provenance
Chester Gallery, Connecticut
The Collection of Walter Hekster, Amsterdam
Christie's, Amsterdam, 8 April 2014, Lot 173
Galerie Jörg Schuhmacher, Frankfurt
Acquired from the above by the present owner ",SOL LEWITT,1928 - 2007,VERTICAL BANDS,,signed and dated 91,gouache on paper,34 by 45.5 cm. 13½ by 17⅞ in.,This work is in very good condition. The left sheet edge is deckled. The sheet is hinged verso to the backing board at the sheet edges.,"Chester Gallery, Connecticut","The Collection of Walter Hekster, Amsterdam","Christie's, Amsterdam, 8 April 2014, Lot 173","Galerie Jörg Schuhmacher, Frankfurt",Acquired from the above by the present owner ,,
https://www.sothebys.com/en/buy/auction/2020/contemporary-curated/yayoi-kusama-star,Contemporary Curated,21 April 2020 • 09:00 PM HKT • London,25,YAYOI KUSAMA | STAR,"Estimate: 150,000 - 200,000 GBP",LOT SOLD:,"237,500",GBP,https://sothebys-md.brightspotcdn.com/87/fe/5c9719614a67ab07cd3fe25c03ab/006l20026-bg9f7.jpg,"(7 bids, reserve met)","Description
YAYOI KUSAMA
b. 1929
STAR

signed, titled in Japanese and dated 1993 on the reverse
acrylic on canvas
46 by 53 cm. 18⅛ by 20⅞ in.

To view shipping calculator, please click here","Condition Report
Please note the colours in the online catalogue illustration may vary depending on screen settings.

This work is in very good condition. Extremely close inspection reveals some very slight wear to the extreme corners, and a minute and unobtrusive media accretion in the lower left quadrant. No restoration is apparent when examined under ultraviolet light.

The lot is sold in the condition it is in at the time of sale. The condition report is provided to assist you with assessing the condition of the lot and is for guidance only. Any reference to condition in the condition report for the lot does not amount to a full description of condition. The images of the lot form part of the condition report for the lot provided by Sotheby's. Certain images of the lot provided online may not accurately reflect the actual condition of the lot. In particular, the online images may represent colours and shades which are different to the lot's actual colour and shades. The condition report for the lot may make reference to particular imperfections of the lot but you should note that the lot may have other faults not expressly referred to in the condition report for the lot or shown in the online images of the lot. The condition report may not refer to all faults, restoration, alteration or adaptation because Sotheby's is not a professional conservator or restorer but rather the condition report is a statement of opinion genuinely held by Sotheby's. For that reason, Sotheby's condition report is not an alternative to taking your own professional advice regarding the condition of the lot.","Catalogue Note
“Polka dots can’t stay alone, like the communicative life of people,” she has stated. “Two and three and more polka dots become movement. Our earth is only one polka dot among the million stars in the cosmos. Polka dots are a way to infinity.”
Yayoi Kusama, Manhattan Suicide Addict, Tokyo 1978.

Executed in the unmistakable pattern of dots and expansive nets that permeates the life and work of Yayoi Kusama, Star from 1993 is a scintillating example of the Japanese artist’s iconic pictorial syntax. In vivid hues of indigo, violet and luminescent yellow against deep black brushtrokes, the composition seems to pulsate with a psychedelic and electric vibrancy. Its mesmeric pattern of biomorphic shapes and clustered polka-dots fills the canvas, forming a visually arresting image that exemplifies the decades-long career of an artist who has redefined the parameters of contemporary art. Composed in the same year that Kusama was invited to be the first solo artist and the first women ever to grace the Japanese Pavilion at the 45th Venice Biennale, the present work is testament to one of the most pivotal moments of the artist’s career. This exhibition marked Kusama’s return to the global stage and the beginning of an illustrious new chapter, which would earn her position as one of the most important living artists today.

Born in 1929, Kusama has produced a prolific and diverse oeuvre – spanning painting, sculpture and performance art – which has continued to evolve and expand with astonishing originality for more than half a century. Kusama first emerged as an artworld sensation in New York the early 1960s, alongside artists such as Andy Warhol and Donald Judd. Deeply concerned with the world around her, she has developed a practice that contemplates the interconnectivity between the universe and the lives of the people who inhabit it. This is articulated through the artist’s hallmark aesthetic of repeated dots, which seep across her canvases, sculptures and infinity rooms in a process she has termed ‘self-obliteration’.

Kusama’s renowned Infinity Nets offer a compelling manifestation of this entwining correlation between the elements of the world: “The sun, the moon, the earth and stars are also polka dots,” she explicates. “They cannot exist alone. Each and every one of us are polka dots. We gather and weave a beautiful pattern of polka dots” (Yayoi Kusama cited in: ‘Yayoi Kusama Answers the Proust Questionnaire’, Vanity Fair, 8 March 2019, online). In Star, the intricate nets and webs of her earlier paintings, composed of painstakingly rendered polka-dots, have metamorphosed into colourful spots, dots and biomorphic forms which appear to effervesce on the canvas with dynamic force. Glimmering like constellations in the night sky, they are evocative of the vast infinitude of the cosmos.

Diagnosed with an obsessional neurosis, Kusama has famously struggled with hallucinatory visions of infinitely oscillating, kaleidoscopic patterns since her earliest childhood in Japan. These hallucinations have fuelled her unique pictorial idiom throughout her career: “I was always standing at the centre of the obsession,” she recalls, “over the passionate accretion and repetition inside of me"" (Yayoi Kusama cited in: Laura Hoptman, Yayoi Kusama, London 2000, p. 103). Her method of working requires a focus that is at once compulsive and meditative: entirely transfixed, she labours for hours, cathartically translating her inner visions from mind to canvas. The result, as the present work wholly exemplifies, is a transcendent creation that potently shifts from private experience to universal significance. As the artist has proclaimed, “My love for humanity and for the world has always been the driving force and energy behind all that I do” (Yayoi Kusama in conversation with Rosanna Greenstreet, The Guardian, 21 May 2016, online). ","Provenance
Galleri Lars Bohman, Stockholm
Acquired from the above by the present owner in 1999",YAYOI KUSAMA,b. 1929,STAR,,"signed, titled in Japanese and dated 1993 on the reverse",acrylic on canvas,46 by 53 cm. 18⅛ by 20⅞ in.,"This work is in very good condition. Extremely close inspection reveals some very slight wear to the extreme corners, and a minute and unobtrusive media accretion in the lower left quadrant. No restoration is apparent when examined under ultraviolet light.","Galleri Lars Bohman, Stockholm",Acquired from the above by the present owner in 1999,,,,,
https://www.sothebys.com/en/buy/auction/2020/contemporary-curated/damien-hirst-dotriacontane,Contemporary Curated,21 April 2020 • 09:00 PM HKT • London,25,DAMIEN HIRST | DOTRIACONTANE,"Estimate: 60,000 - 80,000 GBP",LOT SOLD:,"118,750",GBP,https://sothebys-md.brightspotcdn.com/86/00/c340b31e461cab1803eaa561fac5/074l20026-bjsjy.jpg,"(14 bids, reserve met)","Description
DAMIEN HIRST
b. 1965
DOTRIACONTANE

signed on the stretcher; signed, titled and dated 2010 on the reverse
household gloss on canvas
66 by 45.7 cm. 26 by 18 in.

To view shipping calculator, please click here","Condition Report
Please note the colours in the online catalogue illustration may vary depending on screen settings.

This work is in very good condition. No restoration is apparent when examined under ultraviolet light.

The lot is sold in the condition it is in at the time of sale. The condition report is provided to assist you with assessing the condition of the lot and is for guidance only. Any reference to condition in the condition report for the lot does not amount to a full description of condition. The images of the lot form part of the condition report for the lot provided by Sotheby's. Certain images of the lot provided online may not accurately reflect the actual condition of the lot. In particular, the online images may represent colours and shades which are different to the lot's actual colour and shades. The condition report for the lot may make reference to particular imperfections of the lot but you should note that the lot may have other faults not expressly referred to in the condition report for the lot or shown in the online images of the lot. The condition report may not refer to all faults, restoration, alteration or adaptation because Sotheby's is not a professional conservator or restorer but rather the condition report is a statement of opinion genuinely held by Sotheby's. For that reason, Sotheby's condition report is not an alternative to taking your own professional advice regarding the condition of the lot.","Provenance
Acquired from the artist by the present owner ","Literature
Jason Beard, Ed., The Complete Spot Paintings, 1986 - 2011, Damien Hirst, London and New York 2013, n.p., no. 687",DAMIEN HIRST,b. 1965,DOTRIACONTANE,,"signed on the stretcher; signed, titled and dated 2010 on the reverse",household gloss on canvas,66 by 45.7 cm. 26 by 18 in.,This work is in very good condition. No restoration is apparent when examined under ultraviolet light.,"Jason Beard, Ed., The Complete Spot Paintings, 1986 - 2011, Damien Hirst, London and New York 2013, n.p., no. 687",,,,,,
